id_plano_acao,id_plano_trabalho,id_executor,CHAVE,situacao_plano_trabalho,classificacao_orcamentaria_pt,id_meta,sequencial_meta,nome_executor,objeto_executor,desc_meta,un_medida_meta,qt_uniade_meta,elemento_despesa_estimado,categoria_macro,CLASSIFICACAO DETALHAMENTO OBJETO,CLASSIFICACAO JUSTIFIFICATIVA
83909,40519,43329.0,83909-40519-43329,APROVADO,"Obras e Instalações 44 90 51 00 00 00 - Projeto 1,022 Ampliação e Melhoria do Sistema Viário",919320.0,10.0,MUNICIPIO DE SANTO ANGELO,Pavimentação asfaltica de Via no Bairro Haller,Pavimentação asfaltica de Via no Bairro Haller,UN,10.0,51 - Obras e Instalações,Obra/instalação,detalhado,IDENTIFICADO
84973,36817,39540.0,84973-36817-39540,Enviado para Análise,"Entidade: Prefeitura Municipal Sena Madureira
Órgão: 07 - Secretaria Municipal de Obras e Urbanismo
Unidade: 002 - Apoio às Atividades da Secretaria Municipal de Obras e Urbanismo
Função: 17 - Saneamento
Subfunção: 512 - Saneamento Básico Urbano
Programa: 0004 - Desenvolvimento Sustentável e Estrutural do Município
Projeto/Atividade: 1.187 - Construção, ampliação, Melhoria do Sistema de Abastecimento de Água
Fonte: 706 - Transferência Especial da União
Natureza de Despesa: 4.4.90.51 - Obras e Instalações",857160.0,10.0,MUNICIPIO DE SENA MADUREIRA,"Implantação de sistemas simplificados de abastecimento de água no município de Sena Madureira/AC, mediante a construção de poços artesianos profundos, integrados com infraestrutura de bombeamento, reservação e distribuição local. Cada sistema será instalado em 07 bairros distintos previamente identificadas com déficit hídrico, beneficiando diretamente a população residente. Este projeto irá beneficiar média de 200 famílias. 
As quantidades são esatimadas.",Construção de poços artesianos no município de Sena Madureira - AC,M2,710.0,51 - Obras e Instalações,Obra/instalação,detalhado,IDENTIFICADO
84808,37635,40374.0,84808-37635-40374,Enviado para Análise,33.90.39.00,868810.0,10.0,MUNICIPIO DE TANGUA,Fomento E Fortalecimento Da Economia Solidária,Fomento E Fortalecimento Da Economia Solidária,UN,10.0,33 - Passagens e Despesas com Locomoção,Serviços,NÃO FOI POSSÍVEL IDENTIFICAR,IDENTIFICADO
83063,41303,44174.0,83063-41303-44174,Em Complementação,,933730.0,10.0,MUNICIPIO DE MORRINHOS,Aquisição de Equipamentos para o Hospital de Morrinhos/CE,Aquisição de Equipamentos para o Hospital de Morrinhos/CE,UN,10.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,detalhado,IDENTIFICADO
76261,40928,45823.0,76261-40928-45823,Enviado para Análise,"AÇÃO: 2158
ÓRGÃO: 02 - PREFEITURA MUNICIPAL DE NEÓPOLIS
UNIDADE ORÇ: 2010 - SECRETARIA D OBRAS E TRANSPORTE - SEOT
FUNÇÃO: 25 - ENERGIA / SUBFUNÇÃO: 122 - ADMINISTRAÇÃO GERAL / PROGRAMA: 0002 - DESENVOLVIMENTO SUSTENTÁVEL
ELEMENTO: 44905100
FONTE: 17063110
SUBELEMENTO: 44905103
MARCADOR: 17063110",966980.0,10.0,MUNICIPIO DE NEOPOLIS,MODERNIZAÇÃO DA ILUMINAÇÃO  PÚBLICA,MODERNIZAÇÃO DA ILUMINAÇÃO PÚBLICA,UN,4400.0,51 - Obras e Instalações,Obra/instalação,mediano,IDENTIFICADO
80762,41283,44153.0,80762-41283-44153,Enviado para Análise,"Entidade:	Prefeitura Municipal Sena Madureira
Órgão:	15 - Secretaria Municipal de Saúde
Unidade:	010 - Fundo Municipal de Saúde
Função:	10 - Saúde
Subfunção:	302 - Assistência Hospitalar e Ambulatorial
Programa:	0002 - Aprimoramento dos Serviços Públicos com Eficiência e Responsabilidade.
Projeto/Atividade:	1186 - Programa de Redução do tempo de Espera por atendimento especializado no SUS
Fonte:	706 - Transferência Especial da União
Natureza de Despesa:	3.3.90.39 - Outros Serviços de Terceiros Pessoa Jurídica",933220.0,10.0,MUNICIPIO DE SENA MADUREIRA,"•	Realização de 91 cirurgias eletivas por videolaparoscopia, abrangendo procedimentos de média complexidade, conforme indicação médica e demanda reprimida existente no município;
•	Execução de 120 consultas médicas especializadas, sendo 60 consultas pré-operatórias e 60 consultas pós-operatórias, assegurando o acompanhamento clínico completo dos pacientes atendidos;
•	Todas as metas serão mensuráveis e verificáveis, com base em prontuários médicos, relatórios técnicos, registros de atendimento e acompanhamento pela Secretaria Municipal de Saúde.         
As metas estabelecidas neste plano visam garantir a aplicação eficiente dos recursos públicos, com foco na ampliação do acesso da população a cirurgias eletivas e consultas especializadas no âmbito do SUS. Com base no planejamento técnico e na capacidade instalada da rede municipal de saúde, as ações propostas são quantificáveis, compatíveis com o valor disponibilizado e diretamente alinhadas à demanda reprimida identificada no município.",Ampliação do Acesso a Cirurgias Eletivas e Consultas Especializadas no Município de Sena Madureira/AC,UN,2110.0,39 - Outros Serviços de Terceiros - Pessoa Jurídica,Serviços,detalhado,IDENTIFICADO
76264,35171,38236.0,76264-35171-38236,Enviado para Análise,"FUNÇÃO: 13-Cultura
SUBFUNÇÃO: 392-Difusão Cultural
AÇÃO: 2072 - MANUTENÇÃO DA SECRETARIA MUNICIPAL DE CULTURA, TURISMO, ESPORTE, JUVENTUDE E EMPREENDEDORISMO
FONTE: 17063110 - TRANSFERÊNCIA ESPECIAL DA UNIÃO",839680.0,30.0,MUNICIPIO DE CEDRO DE SAO JOAO,Realização da tradicional Festa da Carne de Sol de Cedro de São João/SE,Contratação de show artístico da banda JONAS ESTICADO para apresentação na Festa da Carne de Sol,MIN,900.0,NÃO FOI POSSÍVEL IDENTIFICAR,Não identificado,detalhado,IDENTIFICADO
76264,35171,38236.0,76264-35171-38236,Enviado para Análise,"FUNÇÃO: 13-Cultura
SUBFUNÇÃO: 392-Difusão Cultural
AÇÃO: 2072 - MANUTENÇÃO DA SECRETARIA MUNICIPAL DE CULTURA, TURISMO, ESPORTE, JUVENTUDE E EMPREENDEDORISMO
FONTE: 17063110 - TRANSFERÊNCIA ESPECIAL DA UNIÃO",839660.0,10.0,MUNICIPIO DE CEDRO DE SAO JOAO,Realização da tradicional Festa da Carne de Sol de Cedro de São João/SE,Contratação de show artístico da banda KAELZINHO FERRAZ para apresentação na Festa da Carne de Sol,MIN,900.0,NÃO FOI POSSÍVEL IDENTIFICAR,Não identificado,detalhado,IDENTIFICADO
76264,35171,38236.0,76264-35171-38236,Enviado para Análise,"FUNÇÃO: 13-Cultura
SUBFUNÇÃO: 392-Difusão Cultural
AÇÃO: 2072 - MANUTENÇÃO DA SECRETARIA MUNICIPAL DE CULTURA, TURISMO, ESPORTE, JUVENTUDE E EMPREENDEDORISMO
FONTE: 17063110 - TRANSFERÊNCIA ESPECIAL DA UNIÃO",839670.0,20.0,MUNICIPIO DE CEDRO DE SAO JOAO,Realização da tradicional Festa da Carne de Sol de Cedro de São João/SE,Contratação de show artístico da banda MIKAEL SANTOS para apresentação na Festa da Carne de Sol,MIN,900.0,NÃO FOI POSSÍVEL IDENTIFICAR,Não identificado,detalhado,IDENTIFICADO
76264,35171,38236.0,76264-35171-38236,Enviado para Análise,"FUNÇÃO: 13-Cultura
SUBFUNÇÃO: 392-Difusão Cultural
AÇÃO: 2072 - MANUTENÇÃO DA SECRETARIA MUNICIPAL DE CULTURA, TURISMO, ESPORTE, JUVENTUDE E EMPREENDEDORISMO
FONTE: 17063110 - TRANSFERÊNCIA ESPECIAL DA UNIÃO",839690.0,40.0,MUNICIPIO DE CEDRO DE SAO JOAO,Realização da tradicional Festa da Carne de Sol de Cedro de São João/SE,Contratação de show artístico da banda NUZIO MEDEIROS para apresentação na Festa da Carne de Sol,MIN,900.0,NÃO FOI POSSÍVEL IDENTIFICAR,Não identificado,detalhado,IDENTIFICADO
76264,35171,38236.0,76264-35171-38236,Enviado para Análise,"FUNÇÃO: 13-Cultura
SUBFUNÇÃO: 392-Difusão Cultural
AÇÃO: 2072 - MANUTENÇÃO DA SECRETARIA MUNICIPAL DE CULTURA, TURISMO, ESPORTE, JUVENTUDE E EMPREENDEDORISMO
FONTE: 17063110 - TRANSFERÊNCIA ESPECIAL DA UNIÃO",839700.0,50.0,MUNICIPIO DE CEDRO DE SAO JOAO,Realização da tradicional Festa da Carne de Sol de Cedro de São João/SE,Contratação de show artístico da banda DEVINHO NOVAES para apresentação na Festa da Carne de Sol,MIN,900.0,NÃO FOI POSSÍVEL IDENTIFICAR,Não identificado,detalhado,IDENTIFICADO
76264,35171,38236.0,76264-35171-38236,Enviado para Análise,"FUNÇÃO: 13-Cultura
SUBFUNÇÃO: 392-Difusão Cultural
AÇÃO: 2072 - MANUTENÇÃO DA SECRETARIA MUNICIPAL DE CULTURA, TURISMO, ESPORTE, JUVENTUDE E EMPREENDEDORISMO
FONTE: 17063110 - TRANSFERÊNCIA ESPECIAL DA UNIÃO",839710.0,60.0,MUNICIPIO DE CEDRO DE SAO JOAO,Realização da tradicional Festa da Carne de Sol de Cedro de São João/SE,Contratação de show artístico da banda LUCAS PASSOS para apresentação na Festa da Carne de Sol,MIN,900.0,NÃO FOI POSSÍVEL IDENTIFICAR,Não identificado,detalhado,IDENTIFICADO
75429,41305,44569.0,75429-41305-44569,Enviado para Análise,"Órgão:	50 – Fundo Municipal de Assistência Social de Calçoene (FMASC)
Unidade Orçamentária:	16 – Secretaria Municipal de Assistência Social
Função:	08 – Assistência Social
Subfunção:	245 – Serviços Socioassistenciais
Ação (detalhamento no sistema):	Q1 – Estruturação da Rede de Serviços do Sistema Único de Assistência Social (SUAS)",940860.0,10.0,MUNICIPIO DE CALCOENE,"Apoio à manutenção das atividades da rede pública de assistência social no Município de Calçoene/AP, com aquisição de materiais de consumo, contratação de serviços essenciais, distribuição de insumos, apoio logístico e operacional voltado ao atendimento dos usuários da política de assistência e estruturação dos serviços do SUAS.
",MANUTENÇÃO DE SISTEMA DE ILUMINAÇÃO PUBLICA EM DIVERSAS RUAS DO MUNICIPIO DE CALÇOENE/AP.,UN,5000.0,51 - Obras e Instalações,Obra/instalação,detalhado,IDENTIFICADO
80224,41274,44150.0,80224-41274-44150,Enviado para Análise,10.301.010.1.0137.4.4.90.52,933180.0,10.0,MUNICIPIO DE BRAS PIRES,"AQUISIÇÃO DE 4 VEICULOS DE PASSEIO CAPACIDADE MINIMA DE 5 LUGARES PARA APOIO NAS ATIVIDADES DA ATENÇÃO BASICA NA AREA DA SAUDE DO MUNICIPIO DE  BRAS PIRES, ESTE VEICULO CONTRIBUIRÁ PARA ATENDIMENTO NA AREA URBANA E NA AREA RURAL DO MUNICIPIO, ASSIM COMO ATENDIMENTOS DA SAUDE FORA DO MUNICIPIO, NAS CONSULTAS REALIZADAS FORA DO MUNICIPIO.","AQUISIÇÃO DE 4 VEICULOS DE PASSEIO CAPACIDADE MINIMA DE 5 LUGARES PARA APOIO NAS ATIVIDADES DA ATENÇÃO BASICA NA AREA DA SAUDE DO MUNICIPIO DE  BRAS PIRES, ESTE VEICULO CONTRIBUIRÁ PARA ATENDIMENTO NA AREA URBANA E NA AREA RURAL DO MUNICIPIO, ASSIM COMO A",UN,40.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,mediano,IDENTIFICADO
77638,42766,45815.0,77638-42766-45815,Enviado para Análise,,966770.0,10.0,MUNICIPIO DE SAO JOAO DA BOA VISTA,"O presente projeto foi elaborado para aquisição de 02 (dois) veículos automotores tipo minivan, 0
(zero) quilômetro, com capacidade para 7 (sete) ocupantes, motorização flex, câmbio manual e 01
(um) veículo automotor hach compacto 0 km motorização 1.0, bicombustível (flex), com câmbio
manual, destinado ao transporte institucional para as ações e serviços da Atenção Primária à Saúde.
O Departamento Municipal de Saúde, possui uma frota de veículos para transporte de passageiros
usuários do Sistema Único de Saúde - SUS para tratamento dentro e fora do território, são veículos de diferentes modelos e capacidade, para atender as mais diversas necessidades da população, com o
intuito de melhorar e otimizar o transporte de pacientes e as equipes de saúde a aquisição desses
veículos são de grande importância para ao atendimento aos usuários de forma humanizada e segura,
assegurando o deslocamento da equipe multiprofissional com autonomia e agilidade.",AQUISIÇÃO DE VEÍCULO AUTOMOTOR TIPO MINIVAN,UN,20.0,40 - Serviços de Tecnologia da Informação e Comunicação - Pessoa Jurídica,Serviços,detalhado,IDENTIFICADO
78240,37979,40724.0,78240-37979-40724,Enviado para Análise,"Órgão: 06
Projeto/Atividade: 1.362
Função: 15
Subfunção: 451
Programa: 0112
Natureza de despesa: 4.4.90.51.00.00.00 (OBRAS E INSTALAÇÕES)
04 - investimento",874840.0,10.0,MUNICIPIO DE ROSARIO DO SUL,"Capeamento asfáltico na Rua Barão do Rio branco (Trecho entre R. da Bica até R. Duque de Caxias) e na Rua Januário da Fonseca (Trecho entre R. Centenário até final da Rua Januário), no perímetro urbano no município de Rosário do Sul /RS",Capeamento Asfáltico na Rua Barão do Rio branco - Trecho entre R. da Bica até R. Duque de Caxias,M,2740.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
78240,37979,40724.0,78240-37979-40724,Enviado para Análise,"Órgão: 06
Projeto/Atividade: 1.362
Função: 15
Subfunção: 451
Programa: 0112
Natureza de despesa: 4.4.90.51.00.00.00 (OBRAS E INSTALAÇÕES)
04 - investimento",874850.0,20.0,MUNICIPIO DE ROSARIO DO SUL,"Capeamento asfáltico na Rua Barão do Rio branco (Trecho entre R. da Bica até R. Duque de Caxias) e na Rua Januário da Fonseca (Trecho entre R. Centenário até final da Rua Januário), no perímetro urbano no município de Rosário do Sul /RS",Capeamento Asfáltico na Rua Januário da Fonseca - Trecho entre R. Centenário até final da Rua Januário,M,1030.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
75586,41198,44056.0,75586-41198-44056,Enviado para Análise,"ORGÃO: 07
UNIDADE: 02
SUBUNIDADE: 01
FUNÇÃO: 08
SUBFUNÇÃO: 122
PROGRAMA: 0008
PROJ. ATIVIDADE: 2162
ELEMENTO: 33903900
FONTE: 1706
",931530.0,10.0,MUNICIPIO DE CHAPADA DO NORTE,"- Materiais de expediente diversos, destinados ao suporte das atividades administrativas e operacionais pela gestão e execução dos serviços, programas, projetos e benefícios socioassistenciais no âmbito do Sistema Único de Assistência Social (SUAS);

- Materiais diversos destinados ao desenvolvimento de oficinas socioeducativas, culturais, esportivas, recreativas e profissionalizantes, promovidas pelas unidades públicas do Sistema Único de Assistência Social (SUAS), como parte das ações e serviços ofertados à população em situação de vulnerabilidade e risco social;

- Materiais de convivência destinados ao apoio das ações socioassistenciais desenvolvidas no âmbito do Sistema Único de Assistência Social (SUAS), com foco no fortalecimento das atividades coletivas;

- Materiais de higiene e limpeza destinados ao uso nas unidades públicas do Sistema Único de Assistência Social (SUAS), visando à manutenção das condições sanitárias, de acolhimento e de bem-estar dos usuários e trabalhadores que atuam nos serviços, programas, projetos e benefícios socioassistenciais;

- Gêneros alimentícios destinados ao atendimento das demandas alimentares dos usuários atendidos nos serviços, programas, projetos e benefícios ofertados pelas unidades públicas do Sistema Único de Assistência Social (SUAS), especialmente em contextos de acolhimento, convívio prolongado, oficinas socioeducativas e ações emergenciais.","Materiais de expediente diversos, destinados ao suporte das atividades administrativas e operacionais pela gestão e execução dos serviços, programas, projetos e benefícios socioassistenciais no âmbito do Sistema Único de Assistência Social (SUAS);",OUTRAS,10.0,40 - Serviços de Tecnologia da Informação e Comunicação - Pessoa Jurídica,Serviços,detalhado,IDENTIFICADO
75586,41198,44056.0,75586-41198-44056,Enviado para Análise,"ORGÃO: 07
UNIDADE: 02
SUBUNIDADE: 01
FUNÇÃO: 08
SUBFUNÇÃO: 122
PROGRAMA: 0008
PROJ. ATIVIDADE: 2162
ELEMENTO: 33903900
FONTE: 1706
",931540.0,20.0,MUNICIPIO DE CHAPADA DO NORTE,"- Materiais de expediente diversos, destinados ao suporte das atividades administrativas e operacionais pela gestão e execução dos serviços, programas, projetos e benefícios socioassistenciais no âmbito do Sistema Único de Assistência Social (SUAS);

- Materiais diversos destinados ao desenvolvimento de oficinas socioeducativas, culturais, esportivas, recreativas e profissionalizantes, promovidas pelas unidades públicas do Sistema Único de Assistência Social (SUAS), como parte das ações e serviços ofertados à população em situação de vulnerabilidade e risco social;

- Materiais de convivência destinados ao apoio das ações socioassistenciais desenvolvidas no âmbito do Sistema Único de Assistência Social (SUAS), com foco no fortalecimento das atividades coletivas;

- Materiais de higiene e limpeza destinados ao uso nas unidades públicas do Sistema Único de Assistência Social (SUAS), visando à manutenção das condições sanitárias, de acolhimento e de bem-estar dos usuários e trabalhadores que atuam nos serviços, programas, projetos e benefícios socioassistenciais;

- Gêneros alimentícios destinados ao atendimento das demandas alimentares dos usuários atendidos nos serviços, programas, projetos e benefícios ofertados pelas unidades públicas do Sistema Único de Assistência Social (SUAS), especialmente em contextos de acolhimento, convívio prolongado, oficinas socioeducativas e ações emergenciais.",Materiais diversos destinados ao desenvolvimento de oficinas socioeducativas,OUTRAS,10.0,40 - Serviços de Tecnologia da Informação e Comunicação - Pessoa Jurídica,Serviços,detalhado,IDENTIFICADO
75586,41198,44056.0,75586-41198-44056,Enviado para Análise,"ORGÃO: 07
UNIDADE: 02
SUBUNIDADE: 01
FUNÇÃO: 08
SUBFUNÇÃO: 122
PROGRAMA: 0008
PROJ. ATIVIDADE: 2162
ELEMENTO: 33903900
FONTE: 1706
",931550.0,30.0,MUNICIPIO DE CHAPADA DO NORTE,"- Materiais de expediente diversos, destinados ao suporte das atividades administrativas e operacionais pela gestão e execução dos serviços, programas, projetos e benefícios socioassistenciais no âmbito do Sistema Único de Assistência Social (SUAS);

- Materiais diversos destinados ao desenvolvimento de oficinas socioeducativas, culturais, esportivas, recreativas e profissionalizantes, promovidas pelas unidades públicas do Sistema Único de Assistência Social (SUAS), como parte das ações e serviços ofertados à população em situação de vulnerabilidade e risco social;

- Materiais de convivência destinados ao apoio das ações socioassistenciais desenvolvidas no âmbito do Sistema Único de Assistência Social (SUAS), com foco no fortalecimento das atividades coletivas;

- Materiais de higiene e limpeza destinados ao uso nas unidades públicas do Sistema Único de Assistência Social (SUAS), visando à manutenção das condições sanitárias, de acolhimento e de bem-estar dos usuários e trabalhadores que atuam nos serviços, programas, projetos e benefícios socioassistenciais;

- Gêneros alimentícios destinados ao atendimento das demandas alimentares dos usuários atendidos nos serviços, programas, projetos e benefícios ofertados pelas unidades públicas do Sistema Único de Assistência Social (SUAS), especialmente em contextos de acolhimento, convívio prolongado, oficinas socioeducativas e ações emergenciais.",Materiais de convivência destinados ao apoio das ações socioassistenciais,OUTRAS,10.0,40 - Serviços de Tecnologia da Informação e Comunicação - Pessoa Jurídica,Serviços,detalhado,IDENTIFICADO
75586,41198,44056.0,75586-41198-44056,Enviado para Análise,"ORGÃO: 07
UNIDADE: 02
SUBUNIDADE: 01
FUNÇÃO: 08
SUBFUNÇÃO: 122
PROGRAMA: 0008
PROJ. ATIVIDADE: 2162
ELEMENTO: 33903900
FONTE: 1706
",931560.0,40.0,MUNICIPIO DE CHAPADA DO NORTE,"- Materiais de expediente diversos, destinados ao suporte das atividades administrativas e operacionais pela gestão e execução dos serviços, programas, projetos e benefícios socioassistenciais no âmbito do Sistema Único de Assistência Social (SUAS);

- Materiais diversos destinados ao desenvolvimento de oficinas socioeducativas, culturais, esportivas, recreativas e profissionalizantes, promovidas pelas unidades públicas do Sistema Único de Assistência Social (SUAS), como parte das ações e serviços ofertados à população em situação de vulnerabilidade e risco social;

- Materiais de convivência destinados ao apoio das ações socioassistenciais desenvolvidas no âmbito do Sistema Único de Assistência Social (SUAS), com foco no fortalecimento das atividades coletivas;

- Materiais de higiene e limpeza destinados ao uso nas unidades públicas do Sistema Único de Assistência Social (SUAS), visando à manutenção das condições sanitárias, de acolhimento e de bem-estar dos usuários e trabalhadores que atuam nos serviços, programas, projetos e benefícios socioassistenciais;

- Gêneros alimentícios destinados ao atendimento das demandas alimentares dos usuários atendidos nos serviços, programas, projetos e benefícios ofertados pelas unidades públicas do Sistema Único de Assistência Social (SUAS), especialmente em contextos de acolhimento, convívio prolongado, oficinas socioeducativas e ações emergenciais.",Materiais de higiene e limpeza destinados ao uso nas unidades públicas do Sistema Único de Assistência Social (SUAS),OUTRAS,10.0,40 - Serviços de Tecnologia da Informação e Comunicação - Pessoa Jurídica,Serviços,detalhado,IDENTIFICADO
