"id_executor","cd_area_politica_publica_tipo_pt","area_politica_publica_tipo_pt","cd_area_politica_publica_pt","area_politica_publica_pt"
128,15,"Urbanismo",451,"Infraestrutura Urbana "
26539,15,"Urbanismo",451,"Infraestrutura Urbana "
21675,6,"Segurança Pública",181,"Policiamento"
16590,19,"Ciência e Tecnologia",572,"Desenvolvimento Tecnológico e Engenharia"
16590,15,"Urbanismo",451,"Infraestrutura Urbana "
25660,8,"Assistência Social",241,"Assistência ao Idoso"
2947,15,"Urbanismo",451,"Infraestrutura Urbana "
2947,17,"Saneamento",512,"Saneamento Básico Urbano"
14293,26,"Transporte",782,"Transporte Rodoviário"
18273,23,"Comércio e Serviços",691,"Promoção Comercial"
17637,10,"Saúde",301,"Atenção Básica"
35089,15,"Urbanismo",451,"Infraestrutura Urbana "
36284,15,"Urbanismo",451,"Infraestrutura Urbana "
34800,27,"Desporto e Lazer",812,"Desporto Comunitário"
18700,13,"Cultura",392,"Difusão Cultural"
18700,15,"Urbanismo",451,"Infraestrutura Urbana "
18700,15,"Urbanismo",452,"Serviços Urbanos"
5231,15,"Urbanismo",451,"Infraestrutura Urbana "
7805,20,"Agricultura",608,"Promoção da Produção Agropecuária"
18521,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
28097,15,"Urbanismo",452,"Serviços Urbanos"
22305,15,"Urbanismo",451,"Infraestrutura Urbana "
3203,15,"Urbanismo",451,"Infraestrutura Urbana "
131,15,"Urbanismo",451,"Infraestrutura Urbana "
8013,20,"Agricultura",606,"Extensão Rural"
8013,20,"Agricultura",608,"Promoção da Produção Agropecuária"
16131,15,"Urbanismo",451,"Infraestrutura Urbana "
31325,15,"Urbanismo",451,"Infraestrutura Urbana "
17425,15,"Urbanismo",451,"Infraestrutura Urbana "
20768,15,"Urbanismo",451,"Infraestrutura Urbana "
23074,20,"Agricultura",608,"Promoção da Produção Agropecuária"
26325,17,"Saneamento",511,"Saneamento Básico Rural"
27034,15,"Urbanismo",451,"Infraestrutura Urbana "
27034,12,"Educação",365,"Educação Infantil"
27034,23,"Comércio e Serviços",695,"Turismo"
27034,19,"Ciência e Tecnologia",572,"Desenvolvimento Tecnológico e Engenharia"
27461,15,"Urbanismo",452,"Serviços Urbanos"
27461,25,"Energia",752,"Energia Elétrica"
20170,25,"Energia",752,"Energia Elétrica"
20170,15,"Urbanismo",451,"Infraestrutura Urbana "
18151,15,"Urbanismo",451,"Infraestrutura Urbana "
15205,15,"Urbanismo",451,"Infraestrutura Urbana "
16302,20,"Agricultura",608,"Promoção da Produção Agropecuária"
32595,15,"Urbanismo",451,"Infraestrutura Urbana "
17175,20,"Agricultura",605,"Abastecimento"
1797,26,"Transporte",782,"Transporte Rodoviário"
24782,15,"Urbanismo",452,"Serviços Urbanos"
35558,15,"Urbanismo",451,"Infraestrutura Urbana "
35558,20,"Agricultura",605,"Abastecimento"
36702,15,"Urbanismo",451,"Infraestrutura Urbana "
1521,20,"Agricultura",606,"Extensão Rural"
9050,15,"Urbanismo",451,"Infraestrutura Urbana "
6363,15,"Urbanismo",451,"Infraestrutura Urbana "
25972,15,"Urbanismo",451,"Infraestrutura Urbana "
27491,15,"Urbanismo",451,"Infraestrutura Urbana "
27491,26,"Transporte",782,"Transporte Rodoviário"
18356,15,"Urbanismo",451,"Infraestrutura Urbana "
24236,25,"Energia",754,"Biocombustíveis "
24236,15,"Urbanismo",451,"Infraestrutura Urbana "
17934,15,"Urbanismo",451,"Infraestrutura Urbana "
17019,12,"Educação",361,"Ensino Fundamental"
6897,15,"Urbanismo",451,"Infraestrutura Urbana "
19590,8,"Assistência Social",243,"Assistência à Criança e ao Adolescente"
19590,10,"Saúde",301,"Atenção Básica"
19590,12,"Educação",368,"Educação Básica"
19590,15,"Urbanismo",452,"Serviços Urbanos"
33473,15,"Urbanismo",451,"Infraestrutura Urbana "
25013,11,"Trabalho",332,"Relações de Trabalho"
25013,15,"Urbanismo",451,"Infraestrutura Urbana "
27938,15,"Urbanismo",451,"Infraestrutura Urbana "
2302,20,"Agricultura",608,"Promoção da Produção Agropecuária"
17823,20,"Agricultura",608,"Promoção da Produção Agropecuária"
3572,10,"Saúde",301,"Atenção Básica"
35323,15,"Urbanismo",452,"Serviços Urbanos"
35323,18,"Gestão Ambiental",541,"Preservação e Conservação Ambiental"
35323,27,"Desporto e Lazer",811,"Desporto de Rendimento"
34624,15,"Urbanismo",451,"Infraestrutura Urbana "
15687,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
15687,12,"Educação",365,"Educação Infantil"
15687,27,"Desporto e Lazer",811,"Desporto de Rendimento"
34305,12,"Educação",365,"Educação Infantil"
5810,15,"Urbanismo",451,"Infraestrutura Urbana "
21653,27,"Desporto e Lazer",812,"Desporto Comunitário"
34601,12,"Educação",361,"Ensino Fundamental"
34601,12,"Educação",362,"Ensino Médio"
34601,12,"Educação",363,"Ensino Profissional"
31194,27,"Desporto e Lazer",812,"Desporto Comunitário"
29456,15,"Urbanismo",451,"Infraestrutura Urbana "
18027,15,"Urbanismo",451,"Infraestrutura Urbana "
18027,15,"Urbanismo",452,"Serviços Urbanos"
1552,11,"Trabalho",334,"Fomento ao Trabalho"
1552,8,"Assistência Social",244,"Assistência Comunitária"
7046,20,"Agricultura",605,"Abastecimento"
7046,20,"Agricultura",608,"Promoção da Produção Agropecuária"
7046,26,"Transporte",782,"Transporte Rodoviário"
32423,15,"Urbanismo",452,"Serviços Urbanos"
1774,15,"Urbanismo",451,"Infraestrutura Urbana "
14403,15,"Urbanismo",451,"Infraestrutura Urbana "
16386,15,"Urbanismo",451,"Infraestrutura Urbana "
20692,10,"Saúde",301,"Atenção Básica"
21521,15,"Urbanismo",451,"Infraestrutura Urbana "
30967,15,"Urbanismo",451,"Infraestrutura Urbana "
34530,15,"Urbanismo",451,"Infraestrutura Urbana "
22847,15,"Urbanismo",451,"Infraestrutura Urbana "
22847,27,"Desporto e Lazer",813,"Lazer"
12332,15,"Urbanismo",451,"Infraestrutura Urbana "
20519,15,"Urbanismo",451,"Infraestrutura Urbana "
28196,15,"Urbanismo",451,"Infraestrutura Urbana "
21475,15,"Urbanismo",452,"Serviços Urbanos"
21475,13,"Cultura",392,"Difusão Cultural"
34604,20,"Agricultura",608,"Promoção da Produção Agropecuária"
31373,10,"Saúde",301,"Atenção Básica"
33510,27,"Desporto e Lazer",812,"Desporto Comunitário"
33920,15,"Urbanismo",452,"Serviços Urbanos"
34613,15,"Urbanismo",451,"Infraestrutura Urbana "
34936,6,"Segurança Pública",181,"Policiamento"
34936,6,"Segurança Pública",182,"Defesa Civil"
34936,6,"Segurança Pública",183,"Informação e Inteligência"
34936,15,"Urbanismo",451,"Infraestrutura Urbana "
35181,15,"Urbanismo",451,"Infraestrutura Urbana "
35181,20,"Agricultura",605,"Abastecimento"
36700,15,"Urbanismo",451,"Infraestrutura Urbana "
25647,15,"Urbanismo",451,"Infraestrutura Urbana "
21122,6,"Segurança Pública",181,"Policiamento"
36934,27,"Desporto e Lazer",812,"Desporto Comunitário"
5966,15,"Urbanismo",451,"Infraestrutura Urbana "
36116,27,"Desporto e Lazer",812,"Desporto Comunitário"
36745,15,"Urbanismo",451,"Infraestrutura Urbana "
12683,15,"Urbanismo",451,"Infraestrutura Urbana "
34965,13,"Cultura",391,"Patrimônio Histórico, Artístico e Arqueológico"
34778,15,"Urbanismo",451,"Infraestrutura Urbana "
19935,10,"Saúde",301,"Atenção Básica"
29105,15,"Urbanismo",451,"Infraestrutura Urbana "
17928,18,"Gestão Ambiental",541,"Preservação e Conservação Ambiental"
1800,15,"Urbanismo",451,"Infraestrutura Urbana "
19664,20,"Agricultura",608,"Promoção da Produção Agropecuária"
27487,15,"Urbanismo",451,"Infraestrutura Urbana "
32546,15,"Urbanismo",451,"Infraestrutura Urbana "
22961,15,"Urbanismo",451,"Infraestrutura Urbana "
35641,15,"Urbanismo",451,"Infraestrutura Urbana "
35983,15,"Urbanismo",451,"Infraestrutura Urbana "
7882,10,"Saúde",301,"Atenção Básica"
7882,15,"Urbanismo",451,"Infraestrutura Urbana "
27798,15,"Urbanismo",451,"Infraestrutura Urbana "
10044,15,"Urbanismo",451,"Infraestrutura Urbana "
28375,15,"Urbanismo",451,"Infraestrutura Urbana "
22266,15,"Urbanismo",451,"Infraestrutura Urbana "
22266,15,"Urbanismo",452,"Serviços Urbanos"
34309,26,"Transporte",782,"Transporte Rodoviário"
24449,10,"Saúde",301,"Atenção Básica"
24449,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
24449,10,"Saúde",303,"Suporte Profilático e Terapêutico"
24449,10,"Saúde",304,"Vigilância Sanitária"
24449,10,"Saúde",305,"Vigilância Epidemiológica"
24449,10,"Saúde",306,"Alimentação e Nutrição"
30764,15,"Urbanismo",451,"Infraestrutura Urbana "
2665,15,"Urbanismo",451,"Infraestrutura Urbana "
2665,15,"Urbanismo",452,"Serviços Urbanos"
22710,15,"Urbanismo",451,"Infraestrutura Urbana "
5697,15,"Urbanismo",452,"Serviços Urbanos"
5697,17,"Saneamento",512,"Saneamento Básico Urbano"
32329,12,"Educação",368,"Educação Básica"
25088,15,"Urbanismo",451,"Infraestrutura Urbana "
36739,15,"Urbanismo",451,"Infraestrutura Urbana "
31900,27,"Desporto e Lazer",812,"Desporto Comunitário"
9941,12,"Educação",368,"Educação Básica"
11500,12,"Educação",365,"Educação Infantil"
32445,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
24649,18,"Gestão Ambiental",542,"Controle Ambiental"
11919,15,"Urbanismo",451,"Infraestrutura Urbana "
13559,20,"Agricultura",608,"Promoção da Produção Agropecuária"
20290,15,"Urbanismo",451,"Infraestrutura Urbana "
25468,15,"Urbanismo",451,"Infraestrutura Urbana "
26920,15,"Urbanismo",451,"Infraestrutura Urbana "
19041,15,"Urbanismo",452,"Serviços Urbanos"
19041,18,"Gestão Ambiental",544,"Recursos Hídricos"
27629,15,"Urbanismo",451,"Infraestrutura Urbana "
17176,20,"Agricultura",608,"Promoção da Produção Agropecuária"
10306,26,"Transporte",782,"Transporte Rodoviário"
22407,20,"Agricultura",608,"Promoção da Produção Agropecuária"
33758,20,"Agricultura",606,"Extensão Rural"
33782,15,"Urbanismo",452,"Serviços Urbanos"
21513,15,"Urbanismo",452,"Serviços Urbanos"
27973,22,"Indústria",664,"Propriedade Industrial"
34857,10,"Saúde",301,"Atenção Básica"
34857,12,"Educação",368,"Educação Básica"
34857,15,"Urbanismo",452,"Serviços Urbanos"
25834,13,"Cultura",391,"Patrimônio Histórico, Artístico e Arqueológico"
25834,13,"Cultura",392,"Difusão Cultural"
25834,15,"Urbanismo",451,"Infraestrutura Urbana "
25834,15,"Urbanismo",452,"Serviços Urbanos"
25834,15,"Urbanismo",453,"Transportes Coletivos Urbanos"
9952,15,"Urbanismo",451,"Infraestrutura Urbana "
22975,13,"Cultura",391,"Patrimônio Histórico, Artístico e Arqueológico"
22975,23,"Comércio e Serviços",695,"Turismo"
33206,15,"Urbanismo",451,"Infraestrutura Urbana "
33001,15,"Urbanismo",451,"Infraestrutura Urbana "
8299,10,"Saúde",305,"Vigilância Epidemiológica"
24471,15,"Urbanismo",451,"Infraestrutura Urbana "
32987,20,"Agricultura",608,"Promoção da Produção Agropecuária"
20098,15,"Urbanismo",451,"Infraestrutura Urbana "
19620,27,"Desporto e Lazer",812,"Desporto Comunitário"
31127,10,"Saúde",301,"Atenção Básica"
31127,12,"Educação",361,"Ensino Fundamental"
35701,6,"Segurança Pública",182,"Defesa Civil"
21654,12,"Educação",365,"Educação Infantil"
21654,12,"Educação",368,"Educação Básica"
34359,15,"Urbanismo",451,"Infraestrutura Urbana "
34359,15,"Urbanismo",452,"Serviços Urbanos"
36819,8,"Assistência Social",244,"Assistência Comunitária"
36819,12,"Educação",368,"Educação Básica"
26170,6,"Segurança Pública",181,"Policiamento"
26170,6,"Segurança Pública",182,"Defesa Civil"
26170,6,"Segurança Pública",183,"Informação e Inteligência"
24927,15,"Urbanismo",451,"Infraestrutura Urbana "
34767,15,"Urbanismo",451,"Infraestrutura Urbana "
36506,26,"Transporte",782,"Transporte Rodoviário"
21948,17,"Saneamento",512,"Saneamento Básico Urbano"
33033,15,"Urbanismo",451,"Infraestrutura Urbana "
22678,15,"Urbanismo",451,"Infraestrutura Urbana "
127,15,"Urbanismo",451,"Infraestrutura Urbana "
17947,15,"Urbanismo",452,"Serviços Urbanos"
27904,15,"Urbanismo",451,"Infraestrutura Urbana "
27904,10,"Saúde",301,"Atenção Básica"
27904,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
27904,13,"Cultura",391,"Patrimônio Histórico, Artístico e Arqueológico"
27904,13,"Cultura",392,"Difusão Cultural"
27904,15,"Urbanismo",453,"Transportes Coletivos Urbanos"
27904,18,"Gestão Ambiental",541,"Preservação e Conservação Ambiental"
134,25,"Energia",752,"Energia Elétrica"
30469,26,"Transporte",782,"Transporte Rodoviário"
34970,8,"Assistência Social",244,"Assistência Comunitária"
36915,15,"Urbanismo",451,"Infraestrutura Urbana "
22001,15,"Urbanismo",451,"Infraestrutura Urbana "
22001,15,"Urbanismo",452,"Serviços Urbanos"
1223,20,"Agricultura",608,"Promoção da Produção Agropecuária"
29930,8,"Assistência Social",244,"Assistência Comunitária"
36192,13,"Cultura",392,"Difusão Cultural"
31926,15,"Urbanismo",451,"Infraestrutura Urbana "
19772,12,"Educação",365,"Educação Infantil"
20150,15,"Urbanismo",451,"Infraestrutura Urbana "
24521,15,"Urbanismo",451,"Infraestrutura Urbana "
25984,15,"Urbanismo",451,"Infraestrutura Urbana "
27912,15,"Urbanismo",451,"Infraestrutura Urbana "
27912,15,"Urbanismo",452,"Serviços Urbanos"
30703,18,"Gestão Ambiental",541,"Preservação e Conservação Ambiental"
28230,12,"Educação",368,"Educação Básica"
7431,15,"Urbanismo",451,"Infraestrutura Urbana "
32064,6,"Segurança Pública",183,"Informação e Inteligência"
33522,27,"Desporto e Lazer",812,"Desporto Comunitário"
17513,26,"Transporte",782,"Transporte Rodoviário"
34811,15,"Urbanismo",127,"Ordenamento Territorial"
34811,15,"Urbanismo",451,"Infraestrutura Urbana "
34811,15,"Urbanismo",452,"Serviços Urbanos"
34304,27,"Desporto e Lazer",813,"Lazer"
35580,15,"Urbanismo",452,"Serviços Urbanos"
36500,23,"Comércio e Serviços",695,"Turismo"
17635,15,"Urbanismo",451,"Infraestrutura Urbana "
30853,27,"Desporto e Lazer",813,"Lazer"
33335,15,"Urbanismo",451,"Infraestrutura Urbana "
16973,11,"Trabalho",331,"Proteção e Benefícios ao Trabalhador"
5627,15,"Urbanismo",451,"Infraestrutura Urbana "
23753,15,"Urbanismo",451,"Infraestrutura Urbana "
6853,15,"Urbanismo",451,"Infraestrutura Urbana "
28098,15,"Urbanismo",451,"Infraestrutura Urbana "
28068,15,"Urbanismo",451,"Infraestrutura Urbana "
31872,6,"Segurança Pública",181,"Policiamento"
15723,15,"Urbanismo",451,"Infraestrutura Urbana "
27149,25,"Energia",751,"Conservação de Energia"
21435,12,"Educação",361,"Ensino Fundamental"
21435,12,"Educação",362,"Ensino Médio"
21435,12,"Educação",363,"Ensino Profissional"
21435,12,"Educação",364,"Ensino Superior"
21435,12,"Educação",365,"Educação Infantil"
21435,12,"Educação",366,"Educação de Jovens e Adultos"
21435,12,"Educação",367,"Educação Especial"
21435,12,"Educação",368,"Educação Básica"
27325,15,"Urbanismo",451,"Infraestrutura Urbana "
27325,15,"Urbanismo",452,"Serviços Urbanos"
27325,23,"Comércio e Serviços",694,"Serviços Financeiros"
27325,26,"Transporte",782,"Transporte Rodoviário"
27325,26,"Transporte",785,"Transportes Especiais"
11508,15,"Urbanismo",451,"Infraestrutura Urbana "
23685,27,"Desporto e Lazer",812,"Desporto Comunitário"
31172,15,"Urbanismo",451,"Infraestrutura Urbana "
23250,8,"Assistência Social",244,"Assistência Comunitária"
22876,11,"Trabalho",334,"Fomento ao Trabalho"
22876,12,"Educação",368,"Educação Básica"
22876,15,"Urbanismo",451,"Infraestrutura Urbana "
22876,16,"Habitação",482,"Habitação Urbana"
16543,12,"Educação",365,"Educação Infantil"
21162,15,"Urbanismo",451,"Infraestrutura Urbana "
15479,22,"Indústria",661,"Promoção Industrial"
4403,15,"Urbanismo",451,"Infraestrutura Urbana "
4403,15,"Urbanismo",452,"Serviços Urbanos"
4403,26,"Transporte",782,"Transporte Rodoviário"
19943,15,"Urbanismo",451,"Infraestrutura Urbana "
14422,15,"Urbanismo",451,"Infraestrutura Urbana "
17556,15,"Urbanismo",451,"Infraestrutura Urbana "
17556,15,"Urbanismo",452,"Serviços Urbanos"
34686,15,"Urbanismo",451,"Infraestrutura Urbana "
27085,15,"Urbanismo",451,"Infraestrutura Urbana "
27085,15,"Urbanismo",452,"Serviços Urbanos"
6991,27,"Desporto e Lazer",813,"Lazer"
17227,15,"Urbanismo",452,"Serviços Urbanos"
17336,12,"Educação",365,"Educação Infantil"
17336,15,"Urbanismo",451,"Infraestrutura Urbana "
17336,26,"Transporte",782,"Transporte Rodoviário"
35585,15,"Urbanismo",451,"Infraestrutura Urbana "
14404,20,"Agricultura",605,"Abastecimento"
14404,20,"Agricultura",606,"Extensão Rural"
14404,20,"Agricultura",608,"Promoção da Produção Agropecuária"
14404,20,"Agricultura",609,"Defesa Agropecuária"
16113,15,"Urbanismo",451,"Infraestrutura Urbana "
17364,10,"Saúde",301,"Atenção Básica"
19294,15,"Urbanismo",451,"Infraestrutura Urbana "
30275,15,"Urbanismo",451,"Infraestrutura Urbana "
30841,15,"Urbanismo",451,"Infraestrutura Urbana "
21450,10,"Saúde",301,"Atenção Básica"
21450,8,"Assistência Social",244,"Assistência Comunitária"
21450,12,"Educação",361,"Ensino Fundamental"
21450,15,"Urbanismo",451,"Infraestrutura Urbana "
22082,8,"Assistência Social",241,"Assistência ao Idoso"
28460,15,"Urbanismo",451,"Infraestrutura Urbana "
14648,15,"Urbanismo",451,"Infraestrutura Urbana "
30350,15,"Urbanismo",451,"Infraestrutura Urbana "
30350,17,"Saneamento",511,"Saneamento Básico Rural"
23417,15,"Urbanismo",451,"Infraestrutura Urbana "
23417,15,"Urbanismo",452,"Serviços Urbanos"
35804,27,"Desporto e Lazer",812,"Desporto Comunitário"
8422,17,"Saneamento",511,"Saneamento Básico Rural"
31552,20,"Agricultura",608,"Promoção da Produção Agropecuária"
30968,23,"Comércio e Serviços",695,"Turismo"
31431,15,"Urbanismo",451,"Infraestrutura Urbana "
32974,15,"Urbanismo",451,"Infraestrutura Urbana "
36647,10,"Saúde",301,"Atenção Básica"
36647,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
24801,15,"Urbanismo",451,"Infraestrutura Urbana "
36873,10,"Saúde",303,"Suporte Profilático e Terapêutico"
27832,15,"Urbanismo",451,"Infraestrutura Urbana "
25945,20,"Agricultura",606,"Extensão Rural"
9240,6,"Segurança Pública",181,"Policiamento"
5936,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
21075,15,"Urbanismo",451,"Infraestrutura Urbana "
21982,17,"Saneamento",512,"Saneamento Básico Urbano"
6934,15,"Urbanismo",451,"Infraestrutura Urbana "
14846,15,"Urbanismo",451,"Infraestrutura Urbana "
28583,15,"Urbanismo",451,"Infraestrutura Urbana "
21855,15,"Urbanismo",451,"Infraestrutura Urbana "
17723,20,"Agricultura",605,"Abastecimento"
16988,20,"Agricultura",608,"Promoção da Produção Agropecuária"
32860,27,"Desporto e Lazer",812,"Desporto Comunitário"
19118,15,"Urbanismo",451,"Infraestrutura Urbana "
34334,12,"Educação",361,"Ensino Fundamental"
34334,15,"Urbanismo",451,"Infraestrutura Urbana "
32056,15,"Urbanismo",451,"Infraestrutura Urbana "
28280,15,"Urbanismo",451,"Infraestrutura Urbana "
19335,15,"Urbanismo",451,"Infraestrutura Urbana "
29762,20,"Agricultura",608,"Promoção da Produção Agropecuária"
33647,15,"Urbanismo",451,"Infraestrutura Urbana "
33647,26,"Transporte",782,"Transporte Rodoviário"
36871,15,"Urbanismo",451,"Infraestrutura Urbana "
18156,15,"Urbanismo",451,"Infraestrutura Urbana "
18156,15,"Urbanismo",452,"Serviços Urbanos"
