"id_plano_trabalho_analise","codigo_siorg_orgao_analise_pt","nome_orgao_analise_pt","situacao_planejamento_pt","situacao_parecer_analise_pt","texto_parecer_analise_pt","situacao_analise_pt","data_analise_pt","valor_reprovado_analise_pt","id_plano_trabalho"
143310,308798,"Ministério das Cidades","EM_COMPLEMENTACAO","Solicitar Complementação","Informamos que o Plano de Trabalho referente a esta transferência especial foi devidamente analisado, conforme decisão do Supremo Tribunal Federal (STF). 
Em conformidade com as orientações da Portaria Conjunta MPO/MF/MGI/SRI-PR Nº 2, de 23 de Abril de 2025, foi identificada a necessidade de complementação das informações já cadastradas pelo ente beneficiário. A adequação deve observar, ainda, as disposições da Instrução Normativa TCU nº 93, de 17 de janeiro de 2024; do Decreto nº 11.271, de 5 de dezembro de 2022; da decisão do Plenário do Supremo Tribunal Federal no âmbito da Arguição de Descumprimento de Preceito Fundamental – ADPF nº 854. 
Dessa forma, solicitamos, gentilmente, que sejam atendidos os requisitos técnicos listados abaixo, a fim de adequar a proposta à ação de apoio ao Planejamento e Execução de Obras de Contenção de Encostas em Áreas Urbanas:


1.	Ajustar o Plano de Trabalho para garantir compatibilidade com o objeto definido, assegurando que, na aba Plano de Trabalho, na Lista de Detalhamentos do Objeto de Execução, o campo Finalidades esteja corretamente classificado como ""15 - Urbanismo / 182 - Defesa Civil"".

2.	Revisar as unidades de medida das metas, de forma a assegurar a adequada mensurabilidade do objeto. Sugere-se a adoção de unidades específicas, tais como:
metro linear (m) para muros de contenção;
metro quadrado (m²) para áreas de solo grampeado;
metro cúbico (m³) para estruturas como muros em gabião ou serviços de retaludamento.

3.	Caso haja mais de uma encosta prevista, recomenda-se que cada uma seja apresentada como meta individualizada, com sua respectiva mensuração em m² ou m³, conforme a natureza da intervenção.

4.	Informar a localização georreferenciada de cada obra de contenção prevista, por meio da indicação precisa de coordenadas de latitude e longitude.

5.	Sempre que possível, indicar mais de um endereço de e-mail para notificação dos conselhos locais ou instâncias de controle social, a fim de garantir maior efetividade na comunicação e no acompanhamento das ações.

Por fim, cumpre informar que a presente análise está estritamente limitada aos aspectos definidos na Portaria supracitada, a qual estabelece os procedimentos e prazos para a avaliação dos planos de trabalho vinculados às emendas parlamentares individuais, na modalidade Transferência Especial, referentes aos exercícios de 2025, conforme competência dos órgãos e entidades setoriais integrantes do Sistema de Gestão de Parcerias da União – Sigpar.
","Concluída","2025-09-30T14:36:56.283077",,38722
130168,304,"Ministério da Saúde","EM_COMPLEMENTACAO","Solicitar Complementação","Em análise ao Plano de Trabalho apresentado para execução da Emenda Especial, verificou-se que não foram atendidos requisitos obrigatórios previstos na Portaria Conjunta MF/MGI nº 15, de 28 de julho de 2025, na Lei nº 8.080, de 19 de setembro de 1990, bem como em demais normativas aplicáveis ao planejamento e execução de ações no âmbito do Sistema Único de Saúde (SUS). 

Diante disso, solicita-se ao proponente a realização dos devidos ajustes, conforme os pontos a seguir: 

Detalhamento do Objeto de Execução: incluir descrição clara e objetiva do objeto, contemplando as metas a serem alcançadas. 

Metas: revisar as metas de forma detalhada, separando por item – cada item uma meta de modo que sejam objetivas, mensuráveis e com unidades de medida compatíveis com o objeto da proposta, observando a área de competência desta Secretaria e os princípios da Política Nacional de ATENÇÃO PRIMÁRIA À SAÚDE. 

Email instância de controle: Não foi informado o e-mail do Conselho Municipal de Saúde (CMS) e/ou não foram informados os e-mails institucionais dos Tribunais de Contas aos quais o ente está vinculado para fins de notificação automática no Transferegov.br. 

Programação Anual de Saúde (PAS): apresentar comprovação da previsão do objeto na PAS do ente beneficiário. Realizando envio em anexo. 

Deliberação da CIB: apresentar comprovação da previsão do objeto em deliberação da Comissão Intergestores Bipartite (CIB), nos termos do art. 5º, §1º, inciso I, alínea “h”, da Portaria Conjunta MF/MGI nº 15/2025. Realizando envio em anexo. 

O não atendimento integral dos pontos acima poderá implicar na impossibilidade de prosseguimento da análise, conforme dispõe a legislação vigente.  

Para dúvidas relacionadas às adequações solicitadas, o proponente deverá contatar a Secretaria de Atenção Primária à Saúde (SAPS/MS) por meio de resposta à presente diligência no sistema Transferegov.br. 

Solicita-se que as diligências supracitadas sejam atendidas com a maior brevidade possível, considerando o calendário de execução das emendas parlamentares, amplamente divulgado no site do Fundo Nacional de Saúde (https://portalfns.saude.gov.br). 
","Concluída","2025-08-26T13:41:38.339474",,42030
143625,308796,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome","EM_COMPLEMENTACAO","Solicitar Complementação","Prezado Gestor,

Após análise do plano de trabalho, destacamos que a meta apresentada atende parcialmente às finalidades do Sistema Único de Assistência Social – SUAS e aos objetivos propostos nas ações previstas para alcançar os resultados desejados no Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome – MDS, uma vez que as informações estão incompletas e não nos permitem concluir a análise.
Diante disso, colocamos o plano de trabalho em complementação para o município esclarecer, no que couber, os seguintes pontos:
1.	Detalhar melhor o objeto e as metas, informando qual a pretensão para execução dos recursos e qual unidade da ASSISTÊNCIA SOCIAL será beneficiada, vinculando as metas à unidade;
2.	Esclarecemos que o recurso de GND 3 (custeio) tem como objeto da execução 284 - Custeio De Serviços com a finalidade 8 - Assistência Social / 245 - Serviços Socioassistenciais / 1 - Estruturação Da Rede De Serviços Do Sistema Único De Assistência Social (Suas). Ou seja, custeio dos serviços socioassistenciais da Proteção Social Básica e/ou Especial realizado no (CRAS, CREAS, Centro de Convivência, Acolhimento Institucional), visando a Estruturação da Rede de Serviços do Sistema Único de Assistência Social (SUAS).
3.	Uma vez que o recurso com objeto padronizado é custeio dos serviços, não poderá ser utilizados na realização de obras de reformar que seria outro objeto.
Sugerimos que após os ajustes, salve e entre em contato para que possamos verificar a correção, a fim de evitar nova solicitação de complementação
Por fim, esclarecemos que o município tem PRAZO IMEDIATO para atender a presente demanda.
Sendo o que se apresenta para o momento, nos colocamos à disposição para esclarecimentos que se façam necessário no e-mail: elizabeth.costa@mds.gov.br ou telefone/WhatsApp 61-2030-3080.
","Concluída","2025-10-01T09:02:07.021836",,42954
111509,308799,"Ministério da Integração e do Desenvolvimento Regional","APROVADO","Aprovar Plano de Trabalho","Aprovação Integral do Plano de Trabalho.","Concluída","2025-08-05T19:34:01.023181",,38758
128837,308797,"Ministério do Esporte","APROVADO","Aprovar Plano de Trabalho","Parecer aprovado conforme anexo.","Concluída","2025-08-25T18:32:27.833243",,41867
143702,308798,"Ministério das Cidades","ENVIADO_PARA_ANALISE","Solicitar Complementação","Após análise dos requisitos estabelecidos para a avaliação dos planos de trabalho no âmbito das transferências especiais, identificamos que os seguintes itens necessitam de ajustes para garantir sua conformidade:
1.	Coerência da classificação orçamentária da despesa: NÃO - A classificação orçamentária da despesa deve estar alinhada com a finalidade* do plano de trabalho e a legislação vigente. Recomenda-se a inclusão dos códigos de acordo com legislação vigente, para garantir a correta vinculação com as diretrizes orçamentárias. (*finalidade 17-Saneamento / 511-Saneamento Básico Rural). Compatibilizar natureza e categoria da despesa, sendo vedado a utilização para custeio, no âmbito do Ministério das Cidades, conforme seus normativos.
2.	Justificativa quando prazo diverge da IN TCU 93/2024: Não se aplica, o prazo não diverge.
3.	Compatibilidade entre objeto e a área de competência do executor: SIM
4.	Compatibilidade entre objeto e finalidade indicada: SIM
5.	Meta mensurável (Metas 1,2,3,4): NÃO – A descrição de cada meta deve ser específica para a ação a ser financiada. As metas 1 e 2 referente à área de saneamento básico a ser apresentada deve ser quantificável, permitindo o adequado acompanhamento e avaliação do cumprimento do objeto. Sugere-se a reformulação da meta de forma a incluir indicadores claros e verificáveis, e para a área específica (Ex.: comprimento de rede de distribuição, descrição e quantidade de equipamentos, número de reservatórios, e outros). Portanto, solicitamos a descrição correta da meta que se refere a saneamento básico.

Dessa forma, solicitamos que sejam realizados os ajustes necessários nos itens mencionados, assegurando que o plano de trabalho esteja em conformidade com os critérios estabelecidos na legislação aplicável.
","Em elaboração","2025-10-01T10:43:38.501317",,39269
132279,308797,"Ministério do Esporte","APROVADO","Aprovar Plano de Trabalho","Parecer aprovado conforme anexo.","Concluída","2025-08-26T19:09:54.664189",,42508
111511,308799,"Ministério da Integração e do Desenvolvimento Regional","APROVADO","Aprovar Plano de Trabalho","Aprovação Integral do Plano de Trabalho.","Concluída","2025-08-05T19:39:12.944313",,38828
115213,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","Plano de Trabalho aprovado em conformidade com as orientações contidas na PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025.","Concluída","2025-08-11T13:12:08.491609",,35824
114338,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","Plano de Trabalho aprovado em conformidade com as orientações contidas na PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025.","Concluída","2025-08-08T15:33:13.52757",,36123
116627,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","Plano de Trabalho aprovado em conformidade com as orientações contidas na PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025.","Concluída","2025-08-12T17:44:09.347227",,37059
119565,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","Plano de Trabalho aprovado em conformidade com as orientações contidas na PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025.","Concluída","2025-08-14T17:15:02.803557",,41921
144675,304,"Ministério da Saúde","EM_COMPLEMENTACAO","Solicitar Complementação","A presente análise refere-se à proposta apresentada no âmbito da Portaria Conjunta MGI/MF nº 15/2025. 
Verificou-se a ausência de documentos obrigatórios, conforme legislação vigente: 

•	Não foi anexado o parecer prévio da Comissão Intergestores Bipartite (CIB), exigência prevista nos arts. 14-A, 35 e 36 da Lei nº 8.080/1990. 

 
•	Programação Anual de Saúde (PAS): apresentar comprovação da previsão do objeto na PAS do ente beneficiário. Realizando envio em anexo. 

•	Email instância de controle: Não foi informado o e-mail do Conselho Municipal de Saúde (CMS) e/ou não foram informados os e-mails institucionais dos Tribunais de Contas aos quais o ente está vinculado para fins de notificação automática no Transferegov.br. 



 
Solicita-se que os documentos sejam apresentados para regularização da análise. 
","Concluída","2025-10-02T15:18:37.88135",,43619
141445,308796,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome","APROVADO","Aprovar Plano de Trabalho","PARECER DE RECOMENDAÇÃO nº 579 – TRANSFERÊNCIAS ESPECIAIS, anexo.","Concluída","2025-09-24T14:35:52.381112",,39039
119571,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","Plano de Trabalho aprovado em conformidade com as orientações contidas na PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025.","Concluída","2025-08-14T17:16:45.934118",,39237
112710,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","Plano de Trabalho aprovado em conformidade com as orientações contidas na PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025.","Concluída","2025-08-06T17:14:22.469768",,36002
136574,308796,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome","EM_COMPLEMENTACAO","Não se aplica","Prezado Gestor,

Após análise do plano de trabalho, destacamos que as metas apresentadas não atendem às finalidades do Sistema Único de Assistência Social - SUAS e nem aos objetivos propostos nas ações previstas para alcançar os resultados desejados pelo Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome - MDS.

Diante disso, colocamos o plano de trabalho como ""Não Se Aplica"" para que o Município proceda com devidos os ajustes, após os quais o Ministério competente deverá analisar o plano de trabalho proposto.","Concluída","2025-09-05T14:02:08.098991",,42694
111518,308799,"Ministério da Integração e do Desenvolvimento Regional","APROVADO","Aprovar Plano de Trabalho","Aprovação Integral do Plano de Trabalho.","Concluída","2025-08-05T19:49:46.889574",,36689
111520,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","Plano de Trabalho aprovado em conformidade com as orientações contidas na PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025;","Concluída","2025-08-05T19:51:44.954021",,34626
128158,253,"Fundo Nacional de Desenvolvimento da Educação","EM_COMPLEMENTACAO","Solicitar Complementação","À vista do Plano de Ação em questão e tendo como escopo de análise a Meta 1, prestamos as seguintes informações:
Conforme dispõe a Portaria Conjunta MF/MGI nº 15, de 28 de julho de 2025, que trata do processo de execução orçamentária e financeira pela União da transferência especial prevista no art. 166-A, caput, inciso I, da Constituição Federal, e estabelece regras de execução da despesa e de transparência a serem observadas por estados, Distrito Federal e municípios, a presente análise teve por finalidade exclusiva a verificação do correto preenchimento do plano de trabalho, nos termos do art. 5º, §1º, inciso I, e do parágrafo único do art. 6º.
Ressalta-se, ainda, que, conforme o art. 23 da referida Portaria, compete aos sistemas de controle interno dos entes beneficiários a fiscalização e o controle da execução dos recursos recebidos, notadamente quanto à regularidade das despesas realizadas e à correta aplicação dos valores, em consonância com a Instrução Normativa TCU nº 93, de 17 de janeiro de 2024.
Dessa forma, solicitamos a complementação do Plano de Ação, de modo a incluir:
•	O detalhamento da meta com clara definição dos objetivos;
•	O envio do plano de trabalho com todas as suas especificações relacionadas à meta, contendo a relação de serviços, quantidades e valores para cada unidade educacional, quando houver mais de uma;
Destacamos que é necessário acrescentar, também, os endereços institucionais do conselho local, do Tribunal de Contas e/ou da Câmara Municipal, para fins de fiscalização. 
Favor notificar o atendimento da complementação das demandas acima para o e-mail transferenciasespeciais.cgest@fnde.gov.br.
","Concluída","2025-08-25T15:21:56.791437",,43758
